#OTU ID	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00052	Otu00053	Otu00054	Otu00055	Otu00056	Otu00057	Otu00058	Otu00059	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00068	Otu00069	Otu00070	Otu00072	Otu00073	Otu00074	Otu00075	Otu00077	Otu00078	Otu00079	Otu00080	Otu00081	Otu00082	Otu00083	Otu00084	Otu00085	Otu00086	Otu00087	Otu00089	Otu00090	Otu00091	Otu00092	Otu00093	Otu00094	Otu00095	Otu00096	Otu00097	Otu00098	Otu00099	Otu00100	Otu00101	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00107	Otu00108	Otu00109	Otu00110	Otu00111	Otu00112	Otu00113	Otu00114	Otu00115	Otu00116	Otu00117	Otu00118	Otu00119	Otu00120	Otu00121	Otu00122	Otu00123	Otu00124	Otu00126	Otu00127	Otu00128	Otu00130	Otu00132	Otu00133	Otu00134	Otu00135
Otu00058	-4.1500	-4.1153	-5.1833	-2.8494	-3.6746	-3.0311	-3.5141	-3.1385	-3.2751	-3.4128	-3.3105	-2.9441	-3.4498	-0.2964	-3.1856	-3.2210	-1.3954	-3.9332	2.1264	-3.1019	2.2463	-3.2038	2.2496	-3.0657	2.1471	-0.8777	1.9652	1.8851	1.9128	2.0857	-1.6939	-1.6485	2.1218	2.1782	1.7631	-2.9928	-2.3821	1.8927	1.7998	1.7418	-2.9264	1.8801	1.9489	1.9458	1.8120	1.7551	1.9184	1.7702	1.8707	1.5622	1.7495	-2.6488	-2.8565	2.8676	-1.6335	2.0208	-2.8507	-2.7211	1.7816	1.7669	-3.4038	1.8063	1.8997	1.7487	1.4602	1.7402	1.5869	1.5896	-2.9457	1.6841	1.5792	-3.0462	-2.9566	1.6095	1.4582	-2.5036	1.5474	0.9595	1.3671	-1.1048	1.5238	1.4180	1.3488	1.5803	1.7045	1.4958	1.3914	-2.6830	1.3585	-2.6126	-2.8034	1.4223	1.3584	1.3089	1.4524	1.4371	1.4039	1.2154	1.4557	1.3508	1.3717	-2.7529	1.4391	1.1952	1.3750	1.4141	1.1138	-3.0650	1.1603	1.3112	1.1403	-3.3366	1.2752	1.1688	1.1406	1.2696	1.2919	1.1941	1.3241	1.0844	1.2013	1.1317	1.2482	1.2494
Otu00059	5.4509	3.5953	5.3910	2.5723	4.5355	1.6275	2.9274	2.9555	3.0463	4.1586	2.3981	3.7614	4.0014	-0.5413	2.0463	2.7524	1.1933	3.7026	-2.0471	2.6955	-2.1338	3.7320	-2.0003	2.4809	-1.8804	0.1292	-1.8773	-1.7803	-1.8346	-1.9074	1.7356	1.6738	-1.8925	-1.8437	-1.7577	3.4359	1.4766	-1.7689	-1.6380	-1.6353	3.5509	-1.5481	-1.7236	-1.7453	-1.6465	-1.6212	-1.7290	-1.5597	-1.6343	-1.4246	-1.6073	2.4486	2.5633	-1.6335	1.7075	-1.6680	2.4206	2.3219	-1.5943	-1.5635	2.5481	-1.5577	-1.5988	-1.5770	-1.3482	-1.5735	-1.4629	-1.5573	2.5056	-1.5222	-1.4679	3.3878	2.4345	-1.3607	-1.3660	1.6304	-1.3640	-0.9401	-1.2113	0.8888	-1.3605	-1.3154	-1.3294	-1.3055	-1.4185	-1.3056	-1.3053	2.3649	-1.2260	2.2645	2.4003	-1.2761	-1.2124	-1.2181	-1.2958	-1.3877	-1.2825	-1.2571	-1.1533	-1.2653	-1.2854	3.1036	-1.1093	-1.1764	-1.2335	-1.2086	-1.1602	3.2003	-1.1581	-1.1272	-1.1362	3.3578	-1.2133	-1.0770	-1.1621	-1.1012	-1.1798	-1.1380	-1.1084	-1.0444	-1.0654	-1.0868	-1.1031	-1.2431
Otu00061	-3.5512	-4.7994	-5.5715	-2.6845	-3.0114	-2.5914	-3.7948	-3.7313	-3.8000	-3.0212	-3.2358	-2.7449	-2.9718	-0.0839	-3.1826	-3.3595	-1.1564	-4.4050	2.0360	-3.3268	2.2221	-2.9639	2.0626	-2.7813	2.2005	-0.8432	2.0828	1.9411	1.8916	2.1387	-1.6452	-1.6260	2.1281	2.1101	2.0459	-2.7310	-2.3202	2.0072	1.8269	1.9354	-2.7899	1.6596	2.0495	2.0101	1.8023	1.9272	1.9494	1.7939	1.9016	1.6181	1.9441	-3.2238	-3.1132	2.0208	-1.6680	3.0351	-3.1986	-3.0355	1.8042	1.7226	-3.2695	1.7672	1.8989	1.7225	1.5539	1.6715	1.6199	1.7928	-3.1930	1.6709	1.6502	-2.9568	-3.1619	1.5734	1.3647	-2.7858	1.5788	0.8867	1.4256	-1.3377	1.5317	1.3731	1.4343	1.4603	1.5894	1.6126	1.3495	-3.0215	1.3582	-2.8644	-3.2501	1.3982	1.4390	1.5443	1.4631	1.5844	1.4792	1.3191	1.1601	1.3787	1.3710	-2.6182	1.2211	1.1066	1.3525	1.3968	1.2638	-2.7622	1.2761	1.2080	1.2792	-3.0839	1.4811	1.2264	1.2260	1.2602	1.2611	1.1916	1.2406	1.1609	1.2233	1.2497	1.1910	1.4273
Otu00062	0.8906	15.6651	11.3961	-0.4082	0.6355	1.3484	12.9806	13.0028	12.8703	1.0300	4.2154	0.2476	0.9714	-2.2029	1.5024	11.7367	-2.5336	10.4892	-2.7304	11.3416	-3.6086	1.2509	-2.6029	0.2270	-3.5896	-0.5196	-2.5746	-2.9535	-3.4821	-3.7043	2.1601	2.3833	-3.6716	-3.5779	-3.8508	1.0920	0.7015	-3.1294	-2.6946	-2.9882	1.0907	-2.3263	-3.2820	-3.3274	-2.8505	-3.3188	-3.2195	-2.8679	-3.0253	-2.7892	-3.4608	9.8483	10.1020	-2.8507	2.4206	-3.1986	10.7815	9.6772	-2.8825	-2.9009	2.2182	-2.9834	-3.0760	-2.9790	-2.1657	-2.6397	-2.4820	-2.7639	10.0792	-2.9064	-2.5920	1.7255	9.4591	-2.1451	-2.0711	2.2446	-2.4895	-0.4126	-2.6125	6.3789	-2.4226	-2.4727	-2.6084	-2.2743	-2.7861	-2.7113	-2.3218	9.1562	-2.4146	9.1343	8.9331	-2.3118	-2.2645	-2.1760	-2.4785	-2.6036	-2.3649	-2.5766	-1.8602	-2.6161	-2.2895	1.9848	-1.9817	-2.2302	-2.2850	-2.3317	-1.7188	1.4387	-2.1581	-2.0356	-2.3755	1.6028	-2.4319	-2.0163	-1.9281	-2.2526	-2.2199	-2.1374	-2.0461	-1.7490	-2.1103	-1.9556	-1.9969	-2.1454
Otu00063	0.8890	15.7002	11.2037	-0.5961	0.6305	1.5288	13.0519	12.8272	12.9907	0.7573	4.4703	0.4294	0.8366	-2.0701	1.6383	11.4964	-2.5067	10.5829	-2.8286	11.3514	-3.6118	0.9915	-2.8373	0.3440	-3.4537	-0.3771	-2.4155	-2.8617	-3.4265	-3.7318	2.1036	2.3595	-3.4357	-3.5231	-3.3425	0.7779	0.8533	-3.0517	-2.3420	-3.0589	1.0695	-2.2452	-3.0619	-3.2666	-2.7634	-2.9517	-3.0458	-2.8069	-3.0949	-2.6909	-3.4199	10.0347	10.0053	-2.7211	2.3219	-3.0355	9.6772	10.7001	-2.8577	-2.6388	2.2814	-2.9939	-3.0818	-3.0443	-2.2985	-2.5163	-2.3717	-2.8148	9.8472	-2.9858	-2.5225	1.4703	9.3723	-2.0545	-2.2057	2.4377	-2.3790	-0.4726	-2.5747	6.2518	-2.3721	-2.2280	-2.5226	-2.2377	-2.5792	-2.5263	-2.2552	8.9918	-2.2969	9.0989	9.0834	-2.3056	-2.2287	-2.1214	-2.3698	-2.6496	-2.5527	-2.4643	-1.8330	-2.4994	-1.9625	1.8221	-2.0716	-2.2831	-2.2615	-2.4947	-1.5892	1.2690	-2.1004	-2.0060	-2.1468	1.6553	-2.2412	-1.9552	-1.8284	-2.2286	-2.1921	-1.9985	-2.0614	-1.8507	-2.1563	-1.9670	-1.8794	-1.8418
Otu00064	-3.1026	-4.8177	-5.1569	-2.7340	-2.9897	-3.2549	-3.5461	-3.4256	-3.5539	-2.6253	-3.7116	-2.2655	-2.8446	-0.2140	-3.1067	-3.4254	-1.2692	-4.1248	1.9940	-3.1745	2.2478	-2.6800	2.0713	-2.8353	2.1458	-1.1401	1.8904	1.8876	1.8839	2.0159	-1.5352	-1.5710	1.9931	2.0458	1.9782	-2.6218	-2.3151	1.8342	1.7297	1.7938	-2.5694	1.6579	1.9225	1.9048	1.7697	1.9389	1.9491	1.7814	1.7425	1.4842	1.7873	-3.1396	-2.7160	1.7816	-1.5943	1.8042	-2.8825	-2.8577	2.8235	1.7159	-3.3911	1.7091	1.8475	1.7949	1.5219	1.4822	1.4565	1.6977	-3.0403	1.6563	1.4336	-2.8343	-2.9398	1.4401	1.4253	-2.6330	1.5764	0.9760	1.5287	-1.2659	1.4877	1.4688	1.4006	1.3960	1.5712	1.4665	1.4001	-2.6559	1.3237	-2.8451	-2.9139	1.6011	1.3412	1.3063	1.4888	1.4036	1.3365	1.2212	1.3458	1.3050	1.3548	-2.6708	1.3462	1.2104	1.3401	1.3543	1.1870	-2.7303	1.2394	1.2701	1.1432	-2.9338	1.1692	1.2656	1.1705	1.3519	1.2909	1.2379	1.2494	1.2052	1.0622	1.0732	1.0889	1.3067
Otu00065	-3.4686	-4.2156	-5.0408	-2.4956	-3.3551	-2.5423	-3.3842	-3.4743	-3.6678	-2.9439	-2.8290	-2.4710	-2.8086	-0.0889	-2.4567	-3.1924	-1.1591	-3.8807	1.9251	-2.9384	2.1134	-2.8574	1.9960	-2.3900	1.9653	-0.8242	1.8187	1.8888	1.7538	1.9484	-1.5141	-1.5139	1.9311	1.9206	1.8731	-2.5732	-1.8617	1.8109	1.7269	1.7025	-2.6076	1.5253	1.9222	1.8556	1.7057	1.6739	1.7501	1.7408	1.7336	1.5245	1.7148	-2.9333	-3.0302	1.7669	-1.5635	1.7226	-2.9009	-2.6388	1.7159	2.6045	-3.0388	1.7182	1.7605	1.5946	1.5316	1.5624	1.7313	1.6329	-2.8631	1.5911	1.4306	-2.7261	-2.9160	1.3880	1.3831	-2.3973	1.3533	0.8734	1.3619	-1.3161	1.4191	1.4037	1.3553	1.4628	1.5143	1.4119	1.3381	-2.7703	1.3465	-3.0024	-2.6991	1.4660	1.3164	1.2347	1.3927	1.4121	1.3129	1.4115	1.2761	1.2770	1.2077	-2.6426	1.3253	1.2495	1.2559	1.4012	1.1537	-2.6942	1.1625	1.2052	1.2514	-3.0457	1.3036	1.1062	1.1491	1.3141	1.2672	1.2215	1.1841	1.1627	1.1248	1.0811	1.1895	1.4348
Otu00066	6.9896	5.2433	4.4220	9.0765	6.0282	12.4505	2.4921	2.7518	2.8805	5.5236	10.9222	4.6851	5.6433	6.7862	12.0213	2.8184	6.4590	3.6853	-3.0214	2.2149	-3.4314	5.2613	-3.4067	9.8455	-4.0337	6.8675	-3.1838	-3.6478	-2.6091	-3.2096	2.6531	2.6332	-3.4352	-3.5684	-2.4234	4.8087	9.4309	-3.1137	-2.7681	-3.2731	4.9713	-3.0885	-3.4775	-3.3287	-3.3705	-2.9135	-3.3553	-3.2536	-3.2713	-1.9983	-2.5753	2.3362	2.4536	-3.4038	2.5481	-3.2695	2.2182	2.2814	-3.3911	-3.0388	10.7850	-2.9232	-3.1098	-2.6649	-2.7334	-2.1660	-3.0333	-2.9831	2.4781	-2.7772	-2.4218	5.2264	2.4882	-2.7014	-2.0638	9.5062	-2.7231	-2.3596	-2.4082	-1.0053	-2.6023	-2.5971	-1.9846	-2.5144	-2.8528	-2.6313	-2.6015	2.7234	-2.3487	2.1577	2.7870	-2.6491	-2.2074	-2.2902	-2.5337	-2.5990	-2.3886	-2.1217	-2.4149	-2.2923	-1.9734	4.6110	-2.3641	-2.3112	-2.2623	-2.5580	-2.4348	5.1012	-2.1522	-2.2540	-1.7758	6.3396	-2.5528	-2.2178	-2.2843	-1.9367	-2.1776	-2.2282	-2.2951	-2.1295	-2.0898	-1.8040	-2.0281	-2.4799
Otu00067	-3.3446	-4.5697	-5.4904	-2.3283	-3.0383	-2.4112	-3.7594	-3.6244	-3.6679	-2.9519	-3.2793	-2.4988	-3.1010	0.1703	-2.7886	-3.2841	-0.9813	-3.9340	1.9365	-3.3213	2.3158	-3.0008	2.1154	-2.6553	2.0219	-0.7828	1.9377	1.9452	1.9970	2.0643	-1.5565	-1.5214	2.1250	2.0764	1.9472	-2.5252	-2.2150	1.9285	1.7302	1.9621	-2.8516	1.6738	1.9417	1.9387	1.8663	1.8099	1.8811	1.7323	1.6990	1.4113	1.6243	-3.1743	-3.1096	1.8063	-1.5577	1.7672	-2.9834	-2.9939	1.7091	1.7182	-2.9232	2.8972	1.7053	1.6378	1.3955	1.5368	1.5301	1.7377	-3.2157	1.6896	1.4672	-2.7769	-3.1204	1.4872	1.3860	-2.3703	1.4757	0.9724	1.3619	-1.4907	1.4720	1.4634	1.3610	1.3709	1.6138	1.4320	1.4260	-2.9651	1.3639	-2.7799	-3.0202	1.3776	1.2894	1.3005	1.3489	1.3800	1.4359	1.3672	1.3505	1.3552	1.1844	-2.7013	1.3579	1.1905	1.3277	1.3387	1.2693	-2.9410	1.2891	1.1928	1.2203	-2.9704	1.2826	1.0925	1.1064	1.2039	1.1499	1.1662	1.3667	1.1454	1.2236	1.0499	1.1041	1.2137
Otu00068	-3.5339	-4.5061	-5.5144	-2.5898	-3.3172	-2.4753	-3.7815	-3.4833	-3.4077	-3.0729	-3.0792	-2.7083	-2.6836	0.1467	-2.9495	-3.4099	-1.1593	-4.2479	2.1119	-3.4764	2.2293	-3.0831	2.0363	-2.7251	2.0785	-0.7821	1.8132	1.8932	1.9938	2.1237	-1.6208	-1.6285	2.0511	2.0636	1.9770	-2.6894	-2.0759	1.9398	1.6892	1.8672	-2.5939	1.5868	1.7575	2.0096	1.7815	1.8372	1.8486	1.8321	1.8008	1.5753	1.7142	-3.2361	-3.0293	1.8997	-1.5988	1.8989	-3.0760	-3.0818	1.8475	1.7605	-3.1098	1.7053	2.8921	1.6209	1.4376	1.4997	1.6781	1.6144	-3.2564	1.5401	1.5311	-2.7025	-3.2260	1.4992	1.3798	-2.2096	1.3867	0.8360	1.5121	-1.3183	1.3898	1.3154	1.3417	1.4626	1.4672	1.4628	1.3951	-3.0282	1.2724	-2.9931	-2.9646	1.5202	1.3279	1.3862	1.3566	1.3968	1.4696	1.3485	1.2944	1.3114	1.2123	-2.5174	1.2931	1.2223	1.3781	1.4411	1.0632	-2.7470	1.3099	1.2276	1.1717	-3.1542	1.3469	1.2321	1.3097	1.1617	1.2260	1.3540	1.2770	1.1289	1.1828	1.0377	1.2001	1.3987
Otu00069	-2.8710	-4.4631	-5.3635	-2.3020	-2.9249	-2.0106	-3.8859	-3.5826	-3.7256	-2.7480	-2.6809	-2.5952	-2.9415	0.4447	-2.2129	-3.4833	-0.9273	-4.0247	1.9321	-3.4622	1.9920	-2.8515	2.0089	-2.3681	2.0582	-0.3879	1.8074	1.7932	1.7825	1.9056	-1.5224	-1.5835	1.9866	2.0290	1.8710	-2.3783	-1.7468	1.8523	1.7051	1.8208	-2.7035	1.5602	1.8484	1.8585	1.6903	1.7524	1.6708	1.7706	1.8053	1.4470	1.7516	-3.1767	-3.0107	1.7487	-1.5770	1.7225	-2.9790	-3.0443	1.7949	1.5946	-2.6649	1.6378	1.6209	2.6413	1.4208	1.6259	1.4807	1.4762	-3.2519	1.4851	1.5806	-2.6408	-2.8873	1.2934	1.3348	-1.8806	1.4414	0.8242	1.2210	-1.2943	1.5349	1.4967	1.3609	1.3527	1.4767	1.4528	1.4133	-2.9947	1.3177	-3.0706	-3.0137	1.5161	1.3459	1.2168	1.3590	1.4465	1.3731	1.2800	1.1499	1.2037	1.1820	-2.6331	1.3152	1.2098	1.2011	1.2888	1.1713	-2.6007	1.1486	1.2945	0.9898	-2.7510	1.4112	1.1975	1.2462	1.2444	1.1798	1.1398	1.1325	1.1209	1.1555	1.1304	1.1931	1.4449
Otu00070	-3.3939	-3.2122	-4.5228	-2.5147	-3.1441	-2.1809	-2.5796	-2.3849	-2.6071	-2.7207	-2.3393	-2.4352	-2.8012	-0.0742	-2.6015	-2.4492	-1.3477	-3.2723	1.7418	-2.3448	1.8122	-2.8335	1.7411	-2.4453	1.8292	-1.0667	1.7026	1.5939	1.6551	1.6510	-1.3913	-1.3457	1.7011	1.6784	1.6598	-2.5347	-1.9638	1.6082	1.4802	1.6242	-2.7106	1.4047	1.8035	1.6982	1.4480	1.4458	1.4731	1.6679	1.4859	1.1453	1.4158	-2.2868	-2.1043	1.4602	-1.3482	1.5539	-2.1657	-2.2985	1.5219	1.5316	-2.7334	1.3955	1.4376	1.4208	2.1448	1.3635	1.3237	1.5148	-2.3720	1.3132	1.3032	-2.6585	-2.2749	1.2311	1.2566	-2.3003	1.1237	0.9379	1.1308	-0.7227	1.2538	1.1864	1.0342	1.1908	1.3302	1.1969	1.1529	-2.3295	1.0869	-2.2438	-2.3887	1.2377	1.1418	1.1616	1.1790	1.2924	1.1484	1.0974	1.1244	1.0927	1.0447	-2.5169	1.1226	0.9986	1.0274	1.2295	1.0492	-2.4841	0.9737	1.0398	0.9729	-2.7550	1.0623	1.0063	0.8982	0.9972	0.9798	0.9156	1.1074	0.9014	0.9442	0.9420	0.9960	1.1883
Otu00072	-4.2460	-3.7530	-5.4924	-1.9812	-3.6591	-1.2892	-3.2925	-3.0132	-3.1347	-3.6563	-1.8651	-3.1581	-3.3872	0.8593	-1.6622	-3.1140	-0.7386	-4.1762	2.1053	-2.7951	1.9215	-3.3731	1.9022	-1.7643	1.6712	0.3199	1.8070	1.7508	1.6455	1.8067	-1.6612	-1.5354	1.7851	1.5996	1.8040	-2.9276	-1.2413	1.5896	1.3873	1.6623	-3.0499	1.4025	1.7024	1.8918	1.6185	1.6319	1.5862	1.4894	1.6851	1.2488	1.8685	-2.7853	-2.7072	1.7402	-1.5735	1.6715	-2.6397	-2.5163	1.4822	1.5624	-2.1660	1.5368	1.4997	1.6259	1.3635	2.7303	1.3315	1.5495	-2.7704	1.6117	1.3614	-3.1079	-2.7663	1.2712	1.0774	-1.4893	1.2409	0.9336	1.1980	-1.1894	1.3295	1.3614	1.2486	1.2458	1.3372	1.2058	1.2261	-2.6385	1.2647	-2.7310	-2.7881	1.2286	1.1124	1.1935	1.2910	1.4585	1.2960	1.1164	1.1395	1.2619	1.2435	-2.8400	1.2237	1.1351	1.0218	1.2165	1.1017	-2.6746	1.1630	1.1742	1.1869	-2.9844	1.1949	1.0769	1.0158	1.0439	1.0316	1.0540	1.1513	0.9907	1.0643	0.9822	1.0983	1.2728
Otu00073	-2.8352	-3.7618	-4.4251	-2.5716	-2.6859	-3.0165	-2.8870	-2.7524	-2.9352	-2.5390	-3.2641	-2.1682	-2.4917	-0.7771	-2.7155	-2.7862	-1.4474	-3.4325	1.8603	-2.7408	2.0588	-2.4943	1.8406	-2.7878	1.8733	-1.1816	1.6721	1.5809	1.6044	1.8491	-1.4625	-1.4427	1.8779	1.8825	1.7044	-2.3058	-2.2696	1.6357	1.5906	1.5113	-2.3277	1.4133	1.7642	1.6580	1.5957	1.4890	1.6132	1.5141	1.6337	1.3424	1.5266	-2.3425	-2.3529	1.5869	-1.4629	1.6199	-2.4820	-2.3717	1.4565	1.7313	-3.0333	1.5301	1.6781	1.4807	1.3237	1.3315	2.2472	1.3635	-2.4340	1.4671	1.4077	-2.6311	-2.3799	1.3053	1.1970	-2.3799	1.1494	0.9555	1.1874	-0.9714	1.1738	1.3814	1.2639	1.2550	1.3345	1.3252	1.2269	-2.2889	1.2526	-2.2283	-2.5423	1.1904	1.1324	1.1620	1.1141	1.2509	1.1133	1.1753	1.1801	1.1989	0.9773	-2.4839	1.0969	1.0254	1.1354	1.1821	0.9324	-2.5998	1.1260	1.1574	1.1791	-2.7437	1.3133	0.9273	0.9333	0.9906	1.1499	1.0649	1.1985	0.9699	1.1458	1.0068	0.9888	1.1817
Otu00074	-3.4568	-4.3070	-4.8693	-2.3890	-2.8266	-2.5561	-3.5343	-3.3845	-3.3012	-2.8379	-3.0933	-2.5545	-2.9045	-0.1321	-2.6566	-3.1296	-1.1043	-3.6622	1.8942	-2.8395	2.1046	-2.7890	1.9518	-2.5289	2.0162	-0.8441	1.8106	1.8285	1.7754	2.0357	-1.5251	-1.5529	1.9623	1.9526	1.8359	-2.3523	-2.1487	1.9366	1.5541	1.7593	-2.5719	1.5490	1.8017	1.9350	1.5922	1.7073	1.6119	1.6120	1.7046	1.5090	1.5030	-2.7980	-2.8079	1.5896	-1.5573	1.7928	-2.7639	-2.8148	1.6977	1.6329	-2.9831	1.7377	1.6144	1.4762	1.5148	1.5495	1.3635	2.5772	-2.9919	1.5499	1.4390	-2.5793	-2.8237	1.3949	1.1562	-2.4438	1.4376	0.8145	1.4657	-1.0260	1.5046	1.2835	1.2932	1.3316	1.4863	1.3422	1.3218	-2.8162	1.2769	-2.7394	-2.7566	1.3163	1.2347	1.2662	1.3949	1.4116	1.2285	1.3337	1.1578	1.1888	1.1469	-2.6324	1.0982	1.3570	1.2237	1.1987	1.1774	-2.5370	0.9966	1.1074	1.0850	-2.7432	1.2477	1.0463	1.2315	1.1995	1.0967	1.0569	1.3340	1.1058	1.1137	1.1289	1.0582	1.2104
Otu00075	1.2329	15.9952	11.9519	-0.1197	1.0171	1.9801	13.2386	13.0838	13.0366	1.2253	4.4378	0.5448	1.3078	-2.2617	1.8294	11.7224	-2.6138	10.7799	-3.2443	11.4042	-3.8389	1.4928	-3.1215	0.6203	-3.5967	-0.3412	-2.9752	-3.1728	-3.8204	-3.9119	2.2568	2.4653	-3.6149	-3.6848	-3.9371	1.1162	1.1351	-3.2018	-2.8973	-3.1462	1.2880	-2.4773	-3.5416	-3.4578	-3.0789	-3.3753	-3.1789	-3.0988	-3.0790	-2.7897	-3.3104	10.2189	10.1274	-2.9457	2.5056	-3.1930	10.0792	9.8472	-3.0403	-2.8631	2.4781	-3.2157	-3.2564	-3.2519	-2.3720	-2.7704	-2.4340	-2.9919	11.2388	-3.0483	-2.9599	2.0373	9.7394	-2.2747	-2.4742	2.2882	-2.5079	-0.7125	-2.7128	6.4708	-2.5365	-2.4696	-2.8708	-2.3999	-2.8653	-2.8786	-2.3900	9.2459	-2.5915	9.3537	9.2716	-2.4716	-2.3186	-2.2241	-2.6377	-2.8204	-2.7524	-2.5306	-1.8089	-2.7077	-2.2617	2.3879	-2.0508	-2.3388	-2.3300	-2.5614	-1.6228	1.4657	-2.2963	-2.1721	-2.2740	2.0100	-2.4614	-2.0576	-1.8914	-2.4990	-2.2041	-2.3719	-1.9745	-1.6971	-1.9868	-1.9479	-2.0087	-2.1722
Otu00077	-3.0635	-4.4742	-5.1040	-2.1477	-2.7510	-2.0581	-3.7296	-3.5331	-3.5991	-2.6203	-2.9728	-2.3045	-2.6059	0.3217	-2.3904	-3.1294	-0.8771	-3.9496	1.9762	-3.2539	2.1376	-2.7549	1.6524	-2.2060	2.0566	-0.5690	1.7589	1.8168	1.9691	1.9226	-1.4897	-1.5363	2.1119	1.9207	1.7759	-2.5364	-1.8355	1.7827	1.4180	1.8566	-2.5059	1.4937	1.8352	1.8342	1.6051	1.6352	1.7244	1.6214	1.5102	1.3930	1.6751	-2.8895	-2.9724	1.6841	-1.5222	1.6709	-2.9064	-2.9858	1.6563	1.5911	-2.7772	1.6896	1.5401	1.4851	1.3132	1.6117	1.4671	1.5499	-3.0483	2.5233	1.3965	-2.5341	-2.8828	1.2991	1.2654	-2.1374	1.3393	0.8144	1.3502	-1.3778	1.3605	1.4143	1.3027	1.3124	1.5787	1.4208	1.3358	-2.9031	1.3177	-2.8346	-2.8685	1.3460	1.2103	1.2383	1.1897	1.4323	1.3397	1.1724	1.1335	1.4386	1.1371	-2.4433	1.2261	1.2595	1.2336	1.3129	0.9475	-2.3628	1.1401	1.1938	1.2040	-2.6413	1.2706	1.1451	1.0743	1.0303	1.2296	0.9991	1.2265	1.0284	1.0404	1.0845	1.1026	1.1219
Otu00078	-3.5465	-3.7476	-4.9172	-2.2350	-3.5889	-1.4452	-3.0473	-3.0294	-3.2198	-2.8884	-2.1421	-2.5114	-2.9517	0.4420	-2.0190	-2.8910	-1.0003	-3.8328	1.8966	-2.8462	2.0357	-3.0280	1.8300	-2.1049	1.7920	-0.3658	1.6785	1.6512	1.7437	1.9912	-1.4734	-1.5119	1.8696	1.7815	1.7933	-2.4494	-1.6603	1.7823	1.4582	1.6416	-2.5203	1.3264	1.7521	1.8007	1.5937	1.5056	1.6823	1.5926	1.5412	1.2701	1.5596	-2.7886	-2.6723	1.5792	-1.4679	1.6502	-2.5920	-2.5225	1.4336	1.4306	-2.4218	1.4672	1.5311	1.5806	1.3032	1.3614	1.4077	1.4390	-2.9599	1.3965	2.3550	-2.6888	-2.6787	1.2347	1.1363	-1.6889	1.4384	1.0298	1.1456	-1.2701	1.1280	1.3003	1.3919	1.3579	1.3545	1.1707	1.2869	-2.6043	1.2143	-2.4042	-2.6008	1.2485	1.1868	1.2383	1.1725	1.2785	1.0664	1.1733	1.1921	1.2453	1.0841	-2.5102	1.1907	1.3645	1.2886	1.1638	1.0193	-2.7134	1.0859	1.0120	1.1401	-2.9486	1.1639	1.1478	0.9203	1.1004	0.9519	1.0921	1.0298	1.0774	0.9738	1.0892	1.0576	1.3657
Otu00079	16.3685	0.7833	10.8071	7.3532	13.7372	2.2258	1.5644	1.4106	1.2472	12.6381	2.1975	11.7599	12.0990	-1.9337	3.5532	1.2836	4.6586	5.7052	-4.2943	1.3736	-3.9075	11.3108	-3.8436	6.0502	-3.1949	-0.2650	-3.7085	-3.0458	-3.2557	-3.4076	3.6357	3.2965	-3.2046	-3.1336	-3.5620	10.4861	2.8904	-3.3992	-3.2295	-3.2394	10.5219	-2.6854	-3.0369	-3.2643	-2.9430	-2.9410	-3.0831	-2.9120	-2.7560	-2.7490	-2.6284	1.6059	1.8645	-3.0462	3.3878	-2.9568	1.7255	1.4703	-2.8343	-2.7261	5.2264	-2.7769	-2.7025	-2.6408	-2.6585	-3.1079	-2.6311	-2.5793	2.0373	-2.5341	-2.6888	10.8037	1.7199	-2.3408	-2.5235	2.2827	-2.6830	-2.4533	-2.0489	-0.8545	-2.3996	-2.3132	-2.3194	-2.0296	-2.4468	-2.2857	-2.1020	2.0038	-2.2121	1.6136	2.1064	-2.3769	-2.2271	-2.1935	-2.0992	-2.1871	-2.1243	-2.2946	-2.1570	-2.1925	-2.3066	8.8470	-1.9677	-1.7852	-2.0358	-2.2205	-2.1977	9.4205	-2.1466	-1.9037	-1.7117	9.5583	-2.0689	-1.7767	-1.8505	-1.7405	-2.0791	-1.7175	-2.1270	-1.9644	-1.6785	-1.6533	-1.9814	-2.3231
